code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
92011,C,F,maison,2019,98.4,309.0,2023-05-07,11,simule_distributions_ademe_2023
93226,C,E,maison,1998,39.2,159.0,2023-05-07,11,simule_distributions_ademe_2023
95122,D,D,appartement,1976,73.3,221.0,2023-05-08,11,simule_distributions_ademe_2023
91085,E,F,appartement,1985,99.1,518.0,2023-05-08,11,simule_distributions_ademe_2023
91284,F,F,immeuble,1961,115.7,335.0,2023-05-08,11,simule_distributions_ademe_2023
94276,C,E,appartement,2005,86.4,260.0,2023-05-08,11,simule_distributions_ademe_2023
95067,E,G,maison,1992,44.3,550.0,2023-05-09,11,simule_distributions_ademe_2023
95160,C,C,maison,2011,72.6,183.0,2023-05-09,11,simule_distributions_ademe_2023
77263,B,F,maison,2011,120.7,55.0,2023-05-09,11,simule_distributions_ademe_2023
78261,C,F,maison,2005,90.6,167.0,2023-05-10,11,simule_distributions_ademe_2023
93351,D,D,maison,1982,69.8,303.0,2023-05-10,11,simule_distributions_ademe_2023
78101,E,F,appartement,1968,29.5,367.0,2023-05-10,11,simule_distributions_ademe_2023
94347,D,E,maison,1986,54.2,244.0,2023-05-10,11,simule_distributions_ademe_2023
78166,E,B,appartement,1975,51.6,366.0,2023-05-11,11,simule_distributions_ademe_2023
92201,C,F,maison,2016,41.8,152.0,2023-05-11,11,simule_distributions_ademe_2023
91235,F,F,maison,1973,114.5,444.0,2023-05-11,11,simule_distributions_ademe_2023
95135,A,D,appartement,2008,160.1,117.0,2023-05-11,11,simule_distributions_ademe_2023
78391,C,G,maison,2009,66.2,280.0,2023-05-12,11,simule_distributions_ademe_2023
92382,E,E,immeuble,1968,53.3,553.0,2023-05-12,11,simule_distributions_ademe_2023
91015,E,D,appartement,1975,52.5,540.0,2023-05-12,11,simule_distributions_ademe_2023
77216,F,E,maison,1923,39.6,681.0,2023-05-12,11,simule_distributions_ademe_2023
91282,G,F,appartement,1936,56.2,442.0,2023-05-13,11,simule_distributions_ademe_2023
77276,A,G,maison,2009,47.4,110.0,2023-05-13,11,simule_distributions_ademe_2023
92140,D,G,maison,1972,55.0,188.0,2023-05-13,11,simule_distributions_ademe_2023
75081,E,D,appartement,1984,56.2,348.0,2023-05-13,11,simule_distributions_ademe_2023
92325,F,C,maison,1944,97.2,414.0,2023-05-14,11,simule_distributions_ademe_2023
94344,B,G,appartement,1997,60.1,128.0,2023-05-14,11,simule_distributions_ademe_2023
77017,D,F,appartement,1989,132.5,216.0,2023-05-14,11,simule_distributions_ademe_2023
91167,E,F,maison,1972,74.1,577.0,2023-05-14,11,simule_distributions_ademe_2023
94256,D,D,immeuble,1985,36.6,329.0,2023-05-15,11,simule_distributions_ademe_2023
94046,E,C,appartement,1972,25.1,558.0,2023-05-15,11,simule_distributions_ademe_2023
95123,D,D,maison,1976,40.8,278.0,2023-05-15,11,simule_distributions_ademe_2023
92176,A,D,maison,2018,48.5,140.0,2023-05-15,11,simule_distributions_ademe_2023
92394,F,E,maison,1950,40.0,495.0,2023-05-16,11,simule_distributions_ademe_2023
94343,F,F,maison,1924,97.4,490.0,2023-05-16,11,simule_distributions_ademe_2023
75127,E,D,immeuble,1967,175.4,610.0,2023-05-16,11,simule_distributions_ademe_2023
92025,E,C,immeuble,1981,85.7,510.0,2023-05-16,11,simule_distributions_ademe_2023
94323,D,B,maison,1991,78.7,183.0,2023-05-17,11,simule_distributions_ademe_2023
78256,C,C,maison,2012,95.9,272.0,2023-05-17,11,simule_distributions_ademe_2023
92029,E,D,appartement,1968,59.4,462.0,2023-05-17,11,simule_distributions_ademe_2023
91272,F,E,maison,1941,171.8,439.0,2023-05-17,11,simule_distributions_ademe_2023
77381,G,G,maison,1946,36.5,635.0,2023-05-18,11,simule_distributions_ademe_2023
93238,E,E,maison,1991,56.1,459.0,2023-05-18,11,simule_distributions_ademe_2023
93330,C,C,maison,1990,68.5,272.0,2023-05-18,11,simule_distributions_ademe_2023
92147,G,E,immeuble,1964,48.4,391.0,2023-05-18,11,simule_distributions_ademe_2023
95239,D,E,appartement,1990,63.3,235.0,2023-05-19,11,simule_distributions_ademe_2023
92036,F,E,appartement,1946,71.0,674.0,2023-05-19,11,simule_distributions_ademe_2023
91038,A,F,maison,2012,49.8,93.0,2023-05-19,11,simule_distributions_ademe_2023
78319,B,G,appartement,1987,115.0,78.0,2023-05-19,11,simule_distributions_ademe_2023
92275,D,D,maison,1977,54.3,260.0,2023-05-20,11,simule_distributions_ademe_2023
91217,D,F,appartement,1976,57.0,204.0,2023-05-20,11,simule_distributions_ademe_2023
92124,D,E,appartement,1970,60.3,249.0,2023-05-20,11,simule_distributions_ademe_2023
78384,E,F,appartement,1972,49.0,685.0,2023-05-21,11,simule_distributions_ademe_2023
93392,D,E,appartement,1980,34.7,187.0,2023-05-21,11,simule_distributions_ademe_2023
93315,E,E,maison,1967,21.4,669.0,2023-05-21,11,simule_distributions_ademe_2023
78095,E,E,appartement,1976,65.2,643.0,2023-05-21,11,simule_distributions_ademe_2023
95167,E,D,appartement,1987,44.8,526.0,2023-05-22,11,simule_distributions_ademe_2023
91364,G,E,appartement,1924,135.9,377.0,2023-05-22,11,simule_distributions_ademe_2023
91312,C,D,appartement,2007,52.0,240.0,2023-05-22,11,simule_distributions_ademe_2023
78181,D,F,maison,1989,144.3,224.0,2023-05-22,11,simule_distributions_ademe_2023
94102,G,E,maison,1953,77.7,388.0,2023-05-23,11,simule_distributions_ademe_2023
95011,C,E,maison,2008,86.4,235.0,2023-05-23,11,simule_distributions_ademe_2023
93308,C,D,appartement,2002,47.4,312.0,2023-05-23,11,simule_distributions_ademe_2023
95295,D,A,appartement,1988,139.3,263.0,2023-05-23,11,simule_distributions_ademe_2023
93392,C,D,maison,2014,103.8,301.0,2023-05-24,11,simule_distributions_ademe_2023
95116,F,B,appartement,1921,27.1,438.0,2023-05-24,11,simule_distributions_ademe_2023
93335,E,E,maison,1988,28.2,525.0,2023-05-24,11,simule_distributions_ademe_2023
94266,D,E,maison,1984,159.4,324.0,2023-05-24,11,simule_distributions_ademe_2023
78256,C,F,appartement,1995,52.4,300.0,2023-05-25,11,simule_distributions_ademe_2023
93027,D,G,maison,1991,35.5,324.0,2023-05-25,11,simule_distributions_ademe_2023
77336,B,E,appartement,2017,56.0,143.0,2023-05-25,11,simule_distributions_ademe_2023
93012,E,G,appartement,1965,85.6,408.0,2023-05-25,11,simule_distributions_ademe_2023
77031,E,D,appartement,1991,28.8,537.0,2023-05-26,11,simule_distributions_ademe_2023
92319,D,F,maison,1994,89.2,325.0,2023-05-26,11,simule_distributions_ademe_2023
75096,E,F,maison,1984,68.1,691.0,2023-05-26,11,simule_distributions_ademe_2023
75146,F,E,maison,1930,205.4,690.0,2023-05-26,11,simule_distributions_ademe_2023
93154,F,F,maison,1929,32.2,595.0,2023-05-27,11,simule_distributions_ademe_2023
77308,E,D,appartement,1990,214.4,465.0,2023-05-27,11,simule_distributions_ademe_2023
92026,G,D,appartement,1946,57.9,441.0,2023-05-27,11,simule_distributions_ademe_2023
92295,E,F,maison,1990,68.9,691.0,2023-05-27,11,simule_distributions_ademe_2023
93308,G,E,appartement,1948,49.4,372.0,2023-05-28,11,simule_distributions_ademe_2023
92162,G,E,maison,1929,38.6,500.0,2023-05-28,11,simule_distributions_ademe_2023
95096,B,E,maison,1997,66.4,134.0,2023-05-28,11,simule_distributions_ademe_2023
77145,E,D,maison,1975,104.0,647.0,2023-05-28,11,simule_distributions_ademe_2023
95134,E,C,maison,1975,125.8,537.0,2023-05-29,11,simule_distributions_ademe_2023
95154,E,D,appartement,1978,61.5,675.0,2023-05-29,11,simule_distributions_ademe_2023
94111,E,D,maison,1973,92.3,355.0,2023-05-29,11,simule_distributions_ademe_2023
91265,C,F,maison,1995,60.5,250.0,2023-05-29,11,simule_distributions_ademe_2023
78159,F,E,appartement,1923,97.6,624.0,2023-05-30,11,simule_distributions_ademe_2023
91083,F,E,appartement,1955,205.3,332.0,2023-05-30,11,simule_distributions_ademe_2023
77384,D,F,maison,1976,85.6,211.0,2023-05-30,11,simule_distributions_ademe_2023
78224,D,C,appartement,1994,78.2,321.0,2023-05-30,11,simule_distributions_ademe_2023
78131,F,E,maison,1959,18.0,351.0,2023-05-31,11,simule_distributions_ademe_2023
75143,D,E,appartement,1990,35.3,293.0,2023-05-31,11,simule_distributions_ademe_2023
78194,F,G,maison,1921,69.1,525.0,2023-05-31,11,simule_distributions_ademe_2023
78069,F,E,maison,1942,26.9,509.0,2023-06-01,11,simule_distributions_ademe_2023
92284,E,G,appartement,1984,85.8,356.0,2023-06-01,11,simule_distributions_ademe_2023
94343,E,E,immeuble,1970,40.1,572.0,2023-06-01,11,simule_distributions_ademe_2023
75130,F,E,appartement,1959,284.8,438.0,2023-06-01,11,simule_distributions_ademe_2023
92056,D,F,appartement,1976,77.4,239.0,2023-06-02,11,simule_distributions_ademe_2023
93036,F,G,maison,1958,34.6,666.0,2023-06-02,11,simule_distributions_ademe_2023
78141,E,E,maison,1978,58.2,425.0,2023-06-02,11,simule_distributions_ademe_2023
78333,D,F,appartement,1965,40.2,264.0,2023-06-02,11,simule_distributions_ademe_2023
94366,A,G,appartement,1986,71.0,58.0,2023-06-03,11,simule_distributions_ademe_2023
75014,E,D,appartement,1974,154.6,605.0,2023-06-03,11,simule_distributions_ademe_2023
95196,E,C,appartement,1985,53.9,567.0,2023-06-03,11,simule_distributions_ademe_2023
93016,F,F,maison,1946,83.3,379.0,2023-06-03,11,simule_distributions_ademe_2023
94360,C,D,maison,2014,79.7,277.0,2023-06-04,11,simule_distributions_ademe_2023
92013,D,D,maison,1984,69.9,227.0,2023-06-04,11,simule_distributions_ademe_2023
93035,C,G,maison,1985,75.7,252.0,2023-06-04,11,simule_distributions_ademe_2023
92094,E,E,maison,1989,45.1,448.0,2023-06-04,11,simule_distributions_ademe_2023
77243,F,A,maison,1967,48.2,562.0,2023-06-05,11,simule_distributions_ademe_2023
92059,C,A,appartement,1993,57.6,271.0,2023-06-05,11,simule_distributions_ademe_2023
94095,F,E,appartement,1954,108.8,700.0,2023-06-05,11,simule_distributions_ademe_2023
92106,G,F,maison,1974,49.8,575.0,2023-06-05,11,simule_distributions_ademe_2023
92354,C,E,maison,2009,36.1,168.0,2023-06-06,11,simule_distributions_ademe_2023
75071,C,D,appartement,2010,127.1,215.0,2023-06-06,11,simule_distributions_ademe_2023
75044,C,D,immeuble,1996,58.3,205.0,2023-06-06,11,simule_distributions_ademe_2023
75079,C,D,maison,2019,52.0,259.0,2023-06-06,11,simule_distributions_ademe_2023
78020,C,F,appartement,1998,44.8,286.0,2023-06-07,11,simule_distributions_ademe_2023
95386,C,C,appartement,1994,47.3,313.0,2023-06-07,11,simule_distributions_ademe_2023
78028,D,C,maison,1993,81.4,273.0,2023-06-07,11,simule_distributions_ademe_2023
92299,C,F,appartement,2005,64.4,228.0,2023-06-07,11,simule_distributions_ademe_2023
92099,F,F,maison,1965,20.0,684.0,2023-06-08,11,simule_distributions_ademe_2023
94118,E,C,appartement,1985,49.0,397.0,2023-06-08,11,simule_distributions_ademe_2023
91372,B,B,maison,2015,105.4,55.0,2023-06-08,11,simule_distributions_ademe_2023
78369,G,E,appartement,1944,73.1,437.0,2023-06-08,11,simule_distributions_ademe_2023
91297,C,F,maison,1989,141.9,329.0,2023-06-09,11,simule_distributions_ademe_2023
95191,B,F,maison,2002,115.3,88.0,2023-06-09,11,simule_distributions_ademe_2023
93200,D,F,appartement,1981,180.1,195.0,2023-06-09,11,simule_distributions_ademe_2023
93363,B,E,appartement,2019,78.5,103.0,2023-06-09,11,simule_distributions_ademe_2023
92055,C,D,appartement,2015,87.9,276.0,2023-06-10,11,simule_distributions_ademe_2023
93366,G,E,maison,1972,57.9,636.0,2023-06-10,11,simule_distributions_ademe_2023
93093,G,A,maison,1921,67.8,668.0,2023-06-10,11,simule_distributions_ademe_2023
95162,D,C,immeuble,1994,68.9,175.0,2023-06-10,11,simule_distributions_ademe_2023
93260,B,E,maison,2012,39.6,62.0,2023-06-11,11,simule_distributions_ademe_2023
91181,C,D,maison,1991,51.0,177.0,2023-06-11,11,simule_distributions_ademe_2023
78241,D,G,maison,1966,134.4,166.0,2023-06-11,11,simule_distributions_ademe_2023
78233,F,D,maison,1948,71.8,664.0,2023-06-12,11,simule_distributions_ademe_2023
93176,D,F,maison,1990,100.0,183.0,2023-06-12,11,simule_distributions_ademe_2023
91294,D,D,appartement,1967,68.5,195.0,2023-06-12,11,simule_distributions_ademe_2023
93323,E,F,appartement,1989,42.5,661.0,2023-06-12,11,simule_distributions_ademe_2023
93058,E,D,maison,1991,101.8,514.0,2023-06-13,11,simule_distributions_ademe_2023
77341,C,D,maison,1997,59.8,294.0,2023-06-13,11,simule_distributions_ademe_2023
92031,C,D,appartement,2012,82.7,274.0,2023-06-13,11,simule_distributions_ademe_2023
95027,D,E,maison,1975,117.4,189.0,2023-06-13,11,simule_distributions_ademe_2023
94231,D,A,appartement,1989,131.9,208.0,2023-06-14,11,simule_distributions_ademe_2023
94324,E,E,maison,1966,40.9,420.0,2023-06-14,11,simule_distributions_ademe_2023
78384,D,G,maison,1971,126.1,281.0,2023-06-14,11,simule_distributions_ademe_2023
91147,F,F,appartement,1962,98.0,616.0,2023-06-14,11,simule_distributions_ademe_2023
77243,D,E,appartement,1979,90.0,258.0,2023-06-15,11,simule_distributions_ademe_2023
93190,F,D,appartement,1929,80.2,633.0,2023-06-15,11,simule_distributions_ademe_2023
91260,G,C,maison,1952,97.6,627.0,2023-06-15,11,simule_distributions_ademe_2023
77037,E,G,maison,1965,73.7,660.0,2023-06-15,11,simule_distributions_ademe_2023
77061,E,F,maison,1982,81.0,674.0,2023-06-16,11,simule_distributions_ademe_2023
95121,F,E,appartement,1920,157.8,476.0,2023-06-16,11,simule_distributions_ademe_2023
93132,B,E,appartement,1994,43.6,71.0,2023-06-16,11,simule_distributions_ademe_2023
77343,C,E,maison,2008,211.6,325.0,2023-06-16,11,simule_distributions_ademe_2023
92019,D,C,immeuble,1977,28.7,319.0,2023-06-17,11,simule_distributions_ademe_2023
92275,C,E,maison,2003,112.8,295.0,2023-06-17,11,simule_distributions_ademe_2023
91122,A,C,maison,1985,92.3,94.0,2023-06-17,11,simule_distributions_ademe_2023
78048,E,E,maison,1992,97.1,388.0,2023-06-17,11,simule_distributions_ademe_2023
78152,C,F,maison,2018,132.2,309.0,2023-06-18,11,simule_distributions_ademe_2023
78229,D,B,appartement,1994,42.7,305.0,2023-06-18,11,simule_distributions_ademe_2023
92343,C,B,maison,1992,25.6,167.0,2023-06-18,11,simule_distributions_ademe_2023
94222,A,E,appartement,2009,23.7,53.0,2023-06-18,11,simule_distributions_ademe_2023
78107,B,F,appartement,2002,42.2,71.0,2023-06-19,11,simule_distributions_ademe_2023
92273,F,B,appartement,1927,82.2,648.0,2023-06-19,11,simule_distributions_ademe_2023
93139,D,B,appartement,1994,101.7,239.0,2023-06-19,11,simule_distributions_ademe_2023
94149,F,C,maison,1958,53.3,559.0,2023-06-19,11,simule_distributions_ademe_2023
91087,G,C,maison,1971,81.5,664.0,2023-06-20,11,simule_distributions_ademe_2023
95112,D,C,maison,1965,65.7,329.0,2023-06-20,11,simule_distributions_ademe_2023
95120,E,D,appartement,1981,162.6,366.0,2023-06-20,11,simule_distributions_ademe_2023
78178,D,G,appartement,1971,39.6,248.0,2023-06-20,11,simule_distributions_ademe_2023
91374,G,D,appartement,1924,42.9,558.0,2023-06-21,11,simule_distributions_ademe_2023
93105,F,C,appartement,1947,58.5,609.0,2023-06-21,11,simule_distributions_ademe_2023
77260,E,E,appartement,1977,58.4,590.0,2023-06-21,11,simule_distributions_ademe_2023
94268,G,G,appartement,1946,69.9,507.0,2023-06-21,11,simule_distributions_ademe_2023
91149,E,D,immeuble,1967,44.8,395.0,2023-06-22,11,simule_distributions_ademe_2023
95031,F,G,appartement,1954,30.8,605.0,2023-06-22,11,simule_distributions_ademe_2023
91034,B,C,appartement,1998,60.0,149.0,2023-06-22,11,simule_distributions_ademe_2023
91049,D,A,maison,1967,63.9,279.0,2023-06-23,11,simule_distributions_ademe_2023
91274,D,F,appartement,1967,52.8,166.0,2023-06-23,11,simule_distributions_ademe_2023
93325,F,E,appartement,1955,30.3,675.0,2023-06-23,11,simule_distributions_ademe_2023
92215,E,D,maison,1994,110.9,346.0,2023-06-23,11,simule_distributions_ademe_2023
78190,D,E,maison,1994,30.6,255.0,2023-06-24,11,simule_distributions_ademe_2023
95082,C,E,appartement,1996,20.8,179.0,2023-06-24,11,simule_distributions_ademe_2023
77279,G,G,maison,1969,153.9,661.0,2023-06-24,11,simule_distributions_ademe_2023
91211,D,C,maison,1989,74.5,191.0,2023-06-24,11,simule_distributions_ademe_2023
78195,A,D,maison,2005,58.0,71.0,2023-06-25,11,simule_distributions_ademe_2023
94172,C,D,appartement,2001,32.7,200.0,2023-06-25,11,simule_distributions_ademe_2023
91387,D,G,appartement,1972,43.3,216.0,2023-06-25,11,simule_distributions_ademe_2023
92369,C,C,appartement,1990,52.2,193.0,2023-06-25,11,simule_distributions_ademe_2023
75147,B,C,appartement,2011,30.7,90.0,2023-06-26,11,simule_distributions_ademe_2023
92253,C,F,immeuble,1991,48.4,191.0,2023-06-26,11,simule_distributions_ademe_2023
91300,D,F,appartement,1984,52.4,263.0,2023-06-26,11,simule_distributions_ademe_2023
91080,E,E,immeuble,1984,72.7,624.0,2023-06-26,11,simule_distributions_ademe_2023
94345,E,F,maison,1993,104.5,440.0,2023-06-27,11,simule_distributions_ademe_2023
78333,E,D,maison,1969,84.9,359.0,2023-06-27,11,simule_distributions_ademe_2023
75100,E,F,maison,1969,58.4,552.0,2023-06-27,11,simule_distributions_ademe_2023
78347,D,D,appartement,1985,70.2,181.0,2023-06-27,11,simule_distributions_ademe_2023
77274,E,G,maison,1984,90.7,466.0,2023-06-28,11,simule_distributions_ademe_2023
75117,F,D,maison,1923,37.9,661.0,2023-06-28,11,simule_distributions_ademe_2023
93265,E,G,appartement,1991,139.8,674.0,2023-06-28,11,simule_distributions_ademe_2023
92222,C,B,appartement,2006,102.2,305.0,2023-06-28,11,simule_distributions_ademe_2023
95260,C,A,appartement,2014,90.2,253.0,2023-06-29,11,simule_distributions_ademe_2023
95343,E,D,maison,1984,49.8,550.0,2023-06-29,11,simule_distributions_ademe_2023
94205,D,G,appartement,1974,74.2,185.0,2023-06-29,11,simule_distributions_ademe_2023
77332,F,C,appartement,1933,76.4,599.0,2023-06-29,11,simule_distributions_ademe_2023
95135,C,F,maison,1986,101.6,204.0,2023-06-30,11,simule_distributions_ademe_2023
94282,A,F,maison,2007,55.2,88.0,2023-06-30,11,simule_distributions_ademe_2023
78393,E,F,maison,1981,122.0,626.0,2023-06-30,11,simule_distributions_ademe_2023
78278,D,E,appartement,1965,58.7,282.0,2023-06-30,11,simule_distributions_ademe_2023
75113,G,F,maison,1953,40.8,364.0,2023-07-01,11,simule_distributions_ademe_2023
77119,G,D,maison,1972,63.2,619.0,2023-07-01,11,simule_distributions_ademe_2023
92093,A,G,immeuble,2010,138.5,76.0,2023-07-01,11,simule_distributions_ademe_2023
78039,C,F,maison,2001,39.1,157.0,2023-07-01,11,simule_distributions_ademe_2023
94041,F,C,maison,1959,63.7,595.0,2023-07-02,11,simule_distributions_ademe_2023
95288,D,D,immeuble,1980,45.0,224.0,2023-07-02,11,simule_distributions_ademe_2023
78369,D,G,maison,1994,66.5,276.0,2023-07-02,11,simule_distributions_ademe_2023
91019,G,C,maison,1969,59.9,370.0,2023-07-02,11,simule_distributions_ademe_2023
78145,D,C,appartement,1990,102.1,200.0,2023-07-03,11,simule_distributions_ademe_2023
93200,C,B,appartement,2006,42.6,223.0,2023-07-03,11,simule_distributions_ademe_2023
92248,D,G,appartement,1985,74.3,157.0,2023-07-03,11,simule_distributions_ademe_2023
91234,F,C,maison,1929,55.4,614.0,2023-07-04,11,simule_distributions_ademe_2023
94215,E,D,maison,1990,40.0,495.0,2023-07-04,11,simule_distributions_ademe_2023
94026,C,G,maison,1986,110.3,220.0,2023-07-04,11,simule_distributions_ademe_2023
75030,C,D,appartement,2011,88.0,161.0,2023-07-04,11,simule_distributions_ademe_2023
77303,E,E,maison,1965,76.1,560.0,2023-07-05,11,simule_distributions_ademe_2023
78305,D,G,maison,1967,56.4,155.0,2023-07-05,11,simule_distributions_ademe_2023
95099,B,D,maison,2017,88.5,110.0,2023-07-05,11,simule_distributions_ademe_2023
77076,B,D,maison,1997,62.1,71.0,2023-07-05,11,simule_distributions_ademe_2023
95070,D,B,appartement,1984,170.6,255.0,2023-07-06,11,simule_distributions_ademe_2023
94111,D,G,appartement,1986,160.9,203.0,2023-07-06,11,simule_distributions_ademe_2023
78152,G,D,appartement,1941,66.0,652.0,2023-07-06,11,simule_distributions_ademe_2023
78385,B,E,maison,1996,153.4,54.0,2023-07-06,11,simule_distributions_ademe_2023
78232,D,E,maison,1972,30.6,330.0,2023-07-07,11,simule_distributions_ademe_2023
91294,D,E,maison,1973,56.9,256.0,2023-07-07,11,simule_distributions_ademe_2023
93073,E,F,appartement,1988,156.8,449.0,2023-07-07,11,simule_distributions_ademe_2023
91139,D,E,maison,1968,57.5,287.0,2023-07-07,11,simule_distributions_ademe_2023
75137,D,D,appartement,1986,43.4,176.0,2023-07-08,11,simule_distributions_ademe_2023
92054,F,D,immeuble,1924,127.7,332.0,2023-07-08,11,simule_distributions_ademe_2023
77060,E,E,maison,1972,72.7,346.0,2023-07-08,11,simule_distributions_ademe_2023
94276,E,E,appartement,1974,42.0,460.0,2023-07-08,11,simule_distributions_ademe_2023
77150,A,E,maison,2013,35.4,142.0,2023-07-09,11,simule_distributions_ademe_2023
91297,C,F,appartement,2017,122.1,223.0,2023-07-09,11,simule_distributions_ademe_2023
92304,E,C,appartement,1993,69.2,676.0,2023-07-09,11,simule_distributions_ademe_2023
93253,B,E,appartement,2009,83.0,128.0,2023-07-09,11,simule_distributions_ademe_2023
92253,C,D,maison,2001,45.2,285.0,2023-07-10,11,simule_distributions_ademe_2023
78238,B,E,maison,2000,97.1,104.0,2023-07-10,11,simule_distributions_ademe_2023
95239,G,A,appartement,1958,49.8,684.0,2023-07-10,11,simule_distributions_ademe_2023
92250,E,E,maison,1992,92.9,452.0,2023-07-10,11,simule_distributions_ademe_2023
94187,D,E,appartement,1977,61.8,209.0,2023-07-11,11,simule_distributions_ademe_2023
78075,D,G,maison,1974,95.6,310.0,2023-07-11,11,simule_distributions_ademe_2023
77035,C,E,maison,2015,95.3,241.0,2023-07-11,11,simule_distributions_ademe_2023
93237,D,D,immeuble,1973,45.6,164.0,2023-07-11,11,simule_distributions_ademe_2023
78088,E,F,appartement,1974,102.8,499.0,2023-07-12,11,simule_distributions_ademe_2023
93335,G,E,appartement,1942,160.9,466.0,2023-07-12,11,simule_distributions_ademe_2023
93166,C,C,appartement,2007,63.9,323.0,2023-07-12,11,simule_distributions_ademe_2023
93244,C,F,appartement,1991,44.0,314.0,2023-07-12,11,simule_distributions_ademe_2023
93153,F,D,maison,1970,49.2,488.0,2023-07-13,11,simule_distributions_ademe_2023
77200,F,G,appartement,1968,125.1,365.0,2023-07-13,11,simule_distributions_ademe_2023
78208,D,E,appartement,1979,44.3,242.0,2023-07-13,11,simule_distributions_ademe_2023
91239,E,D,maison,1981,106.1,578.0,2023-07-13,11,simule_distributions_ademe_2023
95064,D,D,appartement,1994,118.8,308.0,2023-07-14,11,simule_distributions_ademe_2023
95079,E,F,appartement,1982,35.7,576.0,2023-07-14,11,simule_distributions_ademe_2023
94045,F,F,maison,1947,34.6,429.0,2023-07-14,11,simule_distributions_ademe_2023
75010,E,E,maison,1980,95.5,607.0,2023-07-15,11,simule_distributions_ademe_2023
78086,B,D,appartement,2018,125.5,101.0,2023-07-15,11,simule_distributions_ademe_2023
91204,E,F,appartement,1992,35.1,439.0,2023-07-15,11,simule_distributions_ademe_2023
77163,C,F,maison,1995,44.1,237.0,2023-07-15,11,simule_distributions_ademe_2023
93305,D,F,maison,1985,108.1,244.0,2023-07-16,11,simule_distributions_ademe_2023
94161,D,F,appartement,1988,93.4,167.0,2023-07-16,11,simule_distributions_ademe_2023
95046,C,B,appartement,2011,60.2,153.0,2023-07-16,11,simule_distributions_ademe_2023
95134,E,C,appartement,1994,122.4,483.0,2023-07-16,11,simule_distributions_ademe_2023
78280,D,C,appartement,1975,44.5,263.0,2023-07-17,11,simule_distributions_ademe_2023
92276,F,D,appartement,1971,67.6,333.0,2023-07-17,11,simule_distributions_ademe_2023
78280,D,G,maison,1968,106.3,161.0,2023-07-17,11,simule_distributions_ademe_2023
93296,F,B,appartement,1928,78.6,400.0,2023-07-17,11,simule_distributions_ademe_2023
78125,E,E,appartement,1988,92.5,658.0,2023-07-18,11,simule_distributions_ademe_2023
95027,F,C,appartement,1961,39.8,467.0,2023-07-18,11,simule_distributions_ademe_2023
94114,F,C,maison,1946,127.7,515.0,2023-07-18,11,simule_distributions_ademe_2023
91299,C,C,appartement,2010,56.7,252.0,2023-07-18,11,simule_distributions_ademe_2023
78148,D,D,maison,1980,69.2,237.0,2023-07-19,11,simule_distributions_ademe_2023
91210,D,F,maison,1974,39.0,224.0,2023-07-19,11,simule_distributions_ademe_2023
91318,F,G,appartement,1928,99.2,430.0,2023-07-19,11,simule_distributions_ademe_2023
95103,D,E,appartement,1978,49.8,225.0,2023-07-19,11,simule_distributions_ademe_2023
94343,E,E,appartement,1973,49.9,404.0,2023-07-20,11,simule_distributions_ademe_2023
77352,C,F,appartement,1996,67.0,163.0,2023-07-20,11,simule_distributions_ademe_2023
77371,E,D,appartement,1976,98.8,641.0,2023-07-20,11,simule_distributions_ademe_2023
77167,E,D,maison,1990,86.0,527.0,2023-07-20,11,simule_distributions_ademe_2023
95294,C,C,appartement,2007,80.1,309.0,2023-07-21,11,simule_distributions_ademe_2023
93149,E,F,appartement,1980,142.7,586.0,2023-07-21,11,simule_distributions_ademe_2023
78127,D,G,maison,1991,65.5,306.0,2023-07-21,11,simule_distributions_ademe_2023
92203,C,A,maison,2015,48.5,251.0,2023-07-21,11,simule_distributions_ademe_2023
77301,D,F,appartement,1990,78.9,172.0,2023-07-22,11,simule_distributions_ademe_2023
95009,C,F,maison,1995,59.7,156.0,2023-07-22,11,simule_distributions_ademe_2023
94349,A,F,appartement,2010,109.7,89.0,2023-07-22,11,simule_distributions_ademe_2023
95103,F,A,maison,1943,49.3,358.0,2023-07-22,11,simule_distributions_ademe_2023
78281,D,D,maison,1978,157.3,218.0,2023-07-23,11,simule_distributions_ademe_2023
93068,D,B,maison,1986,114.8,300.0,2023-07-23,11,simule_distributions_ademe_2023
95020,F,D,maison,1961,47.0,538.0,2023-07-23,11,simule_distributions_ademe_2023
94174,F,G,maison,1968,91.3,468.0,2023-07-23,11,simule_distributions_ademe_2023
78112,B,F,appartement,2011,57.2,107.0,2023-07-24,11,simule_distributions_ademe_2023
92060,F,D,maison,1961,56.0,395.0,2023-07-24,11,simule_distributions_ademe_2023
95357,E,C,appartement,1971,51.5,394.0,2023-07-24,11,simule_distributions_ademe_2023
95174,E,B,appartement,1976,80.3,527.0,2023-07-24,11,simule_distributions_ademe_2023
78296,C,C,appartement,1991,76.2,194.0,2023-07-25,11,simule_distributions_ademe_2023
92373,D,G,appartement,1987,130.2,163.0,2023-07-25,11,simule_distributions_ademe_2023
78126,A,E,maison,2009,79.3,63.0,2023-07-25,11,simule_distributions_ademe_2023
77085,B,E,maison,1988,94.4,65.0,2023-07-26,11,simule_distributions_ademe_2023
78355,D,E,appartement,1977,68.2,210.0,2023-07-26,11,simule_distributions_ademe_2023
