code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
56184,E,D,maison,1988,40.0,628.0,2023-03-24,53,simule_distributions_ademe_2023
29226,B,E,appartement,1987,43.6,59.0,2023-03-24,53,simule_distributions_ademe_2023
29095,D,F,appartement,1987,67.7,241.0,2023-03-24,53,simule_distributions_ademe_2023
29064,C,G,maison,1994,55.1,233.0,2023-03-24,53,simule_distributions_ademe_2023
35347,G,F,appartement,1929,75.3,397.0,2023-03-25,53,simule_distributions_ademe_2023
29207,D,A,maison,1980,59.4,219.0,2023-03-25,53,simule_distributions_ademe_2023
35012,C,E,maison,1998,96.6,202.0,2023-03-25,53,simule_distributions_ademe_2023
56041,B,G,appartement,2001,41.9,74.0,2023-03-25,53,simule_distributions_ademe_2023
56041,D,D,maison,1994,71.5,282.0,2023-03-26,53,simule_distributions_ademe_2023
35180,F,D,maison,1956,148.0,339.0,2023-03-26,53,simule_distributions_ademe_2023
35041,F,D,maison,1922,128.6,469.0,2023-03-26,53,simule_distributions_ademe_2023
22020,A,E,appartement,1997,40.0,128.0,2023-03-26,53,simule_distributions_ademe_2023
35199,D,D,maison,1974,122.8,204.0,2023-03-27,53,simule_distributions_ademe_2023
56273,C,F,maison,2012,33.6,271.0,2023-03-27,53,simule_distributions_ademe_2023
56045,C,F,maison,2017,58.4,212.0,2023-03-27,53,simule_distributions_ademe_2023
35221,C,E,appartement,2005,90.9,321.0,2023-03-28,53,simule_distributions_ademe_2023
56274,F,F,maison,1947,90.4,415.0,2023-03-28,53,simule_distributions_ademe_2023
56251,A,D,maison,2001,69.4,68.0,2023-03-28,53,simule_distributions_ademe_2023
35388,D,G,appartement,1989,71.7,188.0,2023-03-28,53,simule_distributions_ademe_2023
56034,C,F,maison,1992,33.8,205.0,2023-03-29,53,simule_distributions_ademe_2023
22213,G,D,maison,1966,49.8,611.0,2023-03-29,53,simule_distributions_ademe_2023
29155,E,F,maison,1973,106.1,451.0,2023-03-29,53,simule_distributions_ademe_2023
29324,G,E,maison,1959,122.1,606.0,2023-03-29,53,simule_distributions_ademe_2023
29019,G,E,maison,1920,111.8,401.0,2023-03-30,53,simule_distributions_ademe_2023
35251,E,F,maison,1969,85.2,642.0,2023-03-30,53,simule_distributions_ademe_2023
22118,F,F,appartement,1945,41.4,593.0,2023-03-30,53,simule_distributions_ademe_2023
29315,E,B,appartement,1971,211.7,353.0,2023-03-30,53,simule_distributions_ademe_2023
35071,F,G,maison,1970,93.9,657.0,2023-03-31,53,simule_distributions_ademe_2023
29176,G,E,maison,1968,33.3,606.0,2023-03-31,53,simule_distributions_ademe_2023
22366,C,A,appartement,2008,45.9,194.0,2023-03-31,53,simule_distributions_ademe_2023
29305,C,E,immeuble,2017,67.1,213.0,2023-03-31,53,simule_distributions_ademe_2023
29311,G,D,maison,1951,68.6,399.0,2023-04-01,53,simule_distributions_ademe_2023
35036,F,F,appartement,1956,147.7,448.0,2023-04-01,53,simule_distributions_ademe_2023
56396,G,D,appartement,1952,30.3,367.0,2023-04-01,53,simule_distributions_ademe_2023
35130,B,C,maison,1988,123.4,87.0,2023-04-01,53,simule_distributions_ademe_2023
22202,E,E,appartement,1977,93.9,390.0,2023-04-02,53,simule_distributions_ademe_2023
29064,E,B,appartement,1981,79.9,697.0,2023-04-02,53,simule_distributions_ademe_2023
29303,E,E,appartement,1987,108.0,471.0,2023-04-02,53,simule_distributions_ademe_2023
29078,D,D,maison,1965,102.4,317.0,2023-04-02,53,simule_distributions_ademe_2023
35239,E,F,maison,1983,101.6,565.0,2023-04-03,53,simule_distributions_ademe_2023
35251,G,E,appartement,1948,41.4,378.0,2023-04-03,53,simule_distributions_ademe_2023
35015,F,F,maison,1936,55.2,622.0,2023-04-03,53,simule_distributions_ademe_2023
29015,B,E,maison,2014,62.1,73.0,2023-04-03,53,simule_distributions_ademe_2023
35059,D,A,maison,1968,72.9,240.0,2023-04-04,53,simule_distributions_ademe_2023
56053,D,E,appartement,1968,38.8,174.0,2023-04-04,53,simule_distributions_ademe_2023
22142,E,D,appartement,1980,31.8,610.0,2023-04-04,53,simule_distributions_ademe_2023
56290,E,C,maison,1974,64.8,534.0,2023-04-04,53,simule_distributions_ademe_2023
29208,F,G,appartement,1971,76.9,670.0,2023-04-05,53,simule_distributions_ademe_2023
56269,C,E,maison,1991,28.3,209.0,2023-04-05,53,simule_distributions_ademe_2023
22335,D,C,maison,1977,38.9,279.0,2023-04-05,53,simule_distributions_ademe_2023
29127,F,G,maison,1942,50.3,671.0,2023-04-05,53,simule_distributions_ademe_2023
29137,G,F,immeuble,1961,74.0,494.0,2023-04-06,53,simule_distributions_ademe_2023
56334,D,E,maison,1972,37.1,262.0,2023-04-06,53,simule_distributions_ademe_2023
35168,C,D,maison,2008,40.8,152.0,2023-04-06,53,simule_distributions_ademe_2023
29221,F,E,maison,1930,106.2,362.0,2023-04-07,53,simule_distributions_ademe_2023
35169,D,G,maison,1981,69.2,317.0,2023-04-07,53,simule_distributions_ademe_2023
22237,E,G,appartement,1988,37.7,561.0,2023-04-07,53,simule_distributions_ademe_2023
56258,G,G,maison,1961,62.1,573.0,2023-04-07,53,simule_distributions_ademe_2023
29180,D,C,maison,1989,76.5,284.0,2023-04-08,53,simule_distributions_ademe_2023
56341,D,D,appartement,1993,37.4,171.0,2023-04-08,53,simule_distributions_ademe_2023
56232,D,G,appartement,1990,69.8,229.0,2023-04-08,53,simule_distributions_ademe_2023
22291,G,E,appartement,1950,60.6,600.0,2023-04-08,53,simule_distributions_ademe_2023
35378,F,G,maison,1946,53.8,421.0,2023-04-09,53,simule_distributions_ademe_2023
35069,E,D,appartement,1966,77.2,584.0,2023-04-09,53,simule_distributions_ademe_2023
56026,D,G,appartement,1987,120.9,203.0,2023-04-09,53,simule_distributions_ademe_2023
56067,C,D,maison,2012,94.9,293.0,2023-04-09,53,simule_distributions_ademe_2023
22359,C,F,maison,2009,41.5,328.0,2023-04-10,53,simule_distributions_ademe_2023
35250,D,D,appartement,1982,62.4,272.0,2023-04-10,53,simule_distributions_ademe_2023
56270,D,D,appartement,1994,114.1,280.0,2023-04-10,53,simule_distributions_ademe_2023
56170,B,C,appartement,2004,67.6,86.0,2023-04-10,53,simule_distributions_ademe_2023
35376,D,G,maison,1989,27.5,202.0,2023-04-11,53,simule_distributions_ademe_2023
29212,G,G,appartement,1936,29.2,441.0,2023-04-11,53,simule_distributions_ademe_2023
22200,E,D,maison,1980,79.6,447.0,2023-04-11,53,simule_distributions_ademe_2023
56159,D,G,maison,1975,66.7,215.0,2023-04-11,53,simule_distributions_ademe_2023
22088,F,E,appartement,1934,178.2,581.0,2023-04-12,53,simule_distributions_ademe_2023
56276,D,E,appartement,1973,61.8,316.0,2023-04-12,53,simule_distributions_ademe_2023
29098,F,C,maison,1961,157.6,624.0,2023-04-12,53,simule_distributions_ademe_2023
29205,B,F,maison,2011,66.1,61.0,2023-04-12,53,simule_distributions_ademe_2023
56220,D,B,maison,1966,121.6,298.0,2023-04-13,53,simule_distributions_ademe_2023
22280,G,F,appartement,1954,84.4,514.0,2023-04-13,53,simule_distributions_ademe_2023
22144,E,F,maison,1973,25.9,395.0,2023-04-13,53,simule_distributions_ademe_2023
35160,B,D,appartement,2012,67.5,83.0,2023-04-13,53,simule_distributions_ademe_2023
56207,D,G,maison,1966,44.2,285.0,2023-04-14,53,simule_distributions_ademe_2023
35317,F,E,appartement,1923,115.2,546.0,2023-04-14,53,simule_distributions_ademe_2023
35375,D,E,appartement,1966,92.5,304.0,2023-04-14,53,simule_distributions_ademe_2023
56215,E,D,maison,1982,72.0,619.0,2023-04-14,53,simule_distributions_ademe_2023
56074,C,D,maison,1987,50.1,290.0,2023-04-15,53,simule_distributions_ademe_2023
56359,E,B,maison,1993,86.5,550.0,2023-04-15,53,simule_distributions_ademe_2023
56134,C,G,maison,1992,33.4,185.0,2023-04-15,53,simule_distributions_ademe_2023
22052,B,F,appartement,2011,134.3,91.0,2023-04-15,53,simule_distributions_ademe_2023
35395,C,G,appartement,2015,76.8,160.0,2023-04-16,53,simule_distributions_ademe_2023
29297,C,B,maison,2000,70.4,221.0,2023-04-16,53,simule_distributions_ademe_2023
35283,C,D,immeuble,2018,71.1,302.0,2023-04-16,53,simule_distributions_ademe_2023
35359,E,G,maison,1986,81.1,663.0,2023-04-16,53,simule_distributions_ademe_2023
22157,D,F,appartement,1986,99.0,240.0,2023-04-17,53,simule_distributions_ademe_2023
22133,D,F,maison,1967,83.0,316.0,2023-04-17,53,simule_distributions_ademe_2023
29376,D,F,appartement,1971,42.9,238.0,2023-04-17,53,simule_distributions_ademe_2023
35113,D,B,appartement,1987,33.6,183.0,2023-04-18,53,simule_distributions_ademe_2023
29323,F,E,maison,1934,38.6,679.0,2023-04-18,53,simule_distributions_ademe_2023
29205,F,D,maison,1934,43.4,654.0,2023-04-18,53,simule_distributions_ademe_2023
29054,C,E,appartement,2012,127.8,178.0,2023-04-18,53,simule_distributions_ademe_2023
22353,E,A,appartement,1988,46.3,574.0,2023-04-19,53,simule_distributions_ademe_2023
22132,E,E,maison,1981,96.1,485.0,2023-04-19,53,simule_distributions_ademe_2023
56305,E,F,maison,1987,101.8,470.0,2023-04-19,53,simule_distributions_ademe_2023
29323,F,E,appartement,1952,60.1,677.0,2023-04-19,53,simule_distributions_ademe_2023
35158,F,D,appartement,1965,27.9,493.0,2023-04-20,53,simule_distributions_ademe_2023
35138,A,E,appartement,2016,60.8,102.0,2023-04-20,53,simule_distributions_ademe_2023
22033,G,D,appartement,1951,44.8,444.0,2023-04-20,53,simule_distributions_ademe_2023
56047,C,F,maison,1987,41.9,156.0,2023-04-20,53,simule_distributions_ademe_2023
35333,D,D,appartement,1983,95.2,195.0,2023-04-21,53,simule_distributions_ademe_2023
56197,D,F,appartement,1990,39.0,217.0,2023-04-21,53,simule_distributions_ademe_2023
22130,A,G,maison,2000,64.5,124.0,2023-04-21,53,simule_distributions_ademe_2023
22322,C,F,appartement,2012,39.5,289.0,2023-04-21,53,simule_distributions_ademe_2023
29068,E,E,maison,1979,130.4,439.0,2023-04-22,53,simule_distributions_ademe_2023
22287,F,E,maison,1947,52.9,437.0,2023-04-22,53,simule_distributions_ademe_2023
29389,D,F,appartement,1984,109.5,286.0,2023-04-22,53,simule_distributions_ademe_2023
35008,C,B,maison,2013,30.5,318.0,2023-04-22,53,simule_distributions_ademe_2023
35054,E,F,maison,1972,37.8,567.0,2023-04-23,53,simule_distributions_ademe_2023
22008,D,D,appartement,1977,64.5,195.0,2023-04-23,53,simule_distributions_ademe_2023
35259,B,F,maison,2019,47.6,148.0,2023-04-23,53,simule_distributions_ademe_2023
56311,D,E,maison,1987,242.1,192.0,2023-04-23,53,simule_distributions_ademe_2023
56397,D,F,maison,1985,118.6,229.0,2023-04-24,53,simule_distributions_ademe_2023
22336,D,D,maison,1991,100.3,249.0,2023-04-24,53,simule_distributions_ademe_2023
35208,C,D,maison,2011,50.0,238.0,2023-04-24,53,simule_distributions_ademe_2023
35301,E,D,maison,1981,92.2,625.0,2023-04-24,53,simule_distributions_ademe_2023
29107,E,C,maison,1971,39.6,671.0,2023-04-25,53,simule_distributions_ademe_2023
35161,F,D,appartement,1961,70.2,373.0,2023-04-25,53,simule_distributions_ademe_2023
56072,G,E,maison,1939,96.0,529.0,2023-04-25,53,simule_distributions_ademe_2023
56369,D,F,appartement,1972,73.1,254.0,2023-04-25,53,simule_distributions_ademe_2023
29214,C,A,maison,2010,51.9,253.0,2023-04-26,53,simule_distributions_ademe_2023
56253,D,G,appartement,1973,68.6,259.0,2023-04-26,53,simule_distributions_ademe_2023
29329,C,C,maison,2004,58.5,210.0,2023-04-26,53,simule_distributions_ademe_2023
22093,E,D,appartement,1987,68.4,543.0,2023-04-26,53,simule_distributions_ademe_2023
35315,F,D,appartement,1952,59.7,506.0,2023-04-27,53,simule_distributions_ademe_2023
22335,B,G,appartement,2007,54.1,136.0,2023-04-27,53,simule_distributions_ademe_2023
56280,C,E,maison,2016,58.9,177.0,2023-04-27,53,simule_distributions_ademe_2023
56216,C,G,maison,2000,85.9,261.0,2023-04-27,53,simule_distributions_ademe_2023
29393,E,G,maison,1979,75.3,379.0,2023-04-28,53,simule_distributions_ademe_2023
22152,C,F,appartement,2010,111.8,234.0,2023-04-28,53,simule_distributions_ademe_2023
22159,D,A,maison,1974,56.7,312.0,2023-04-28,53,simule_distributions_ademe_2023
56296,C,F,appartement,1986,65.2,289.0,2023-04-29,53,simule_distributions_ademe_2023
22335,E,B,appartement,1983,126.1,451.0,2023-04-29,53,simule_distributions_ademe_2023
22161,D,C,maison,1975,53.2,295.0,2023-04-29,53,simule_distributions_ademe_2023
29018,E,G,maison,1974,141.2,425.0,2023-04-29,53,simule_distributions_ademe_2023
56260,E,B,maison,1979,50.6,638.0,2023-04-30,53,simule_distributions_ademe_2023
56058,F,E,appartement,1958,58.0,561.0,2023-04-30,53,simule_distributions_ademe_2023
56327,A,F,maison,1990,98.7,110.0,2023-04-30,53,simule_distributions_ademe_2023
35027,E,F,immeuble,1989,48.1,434.0,2023-04-30,53,simule_distributions_ademe_2023
22372,C,D,immeuble,2016,46.4,325.0,2023-05-01,53,simule_distributions_ademe_2023
35288,F,D,immeuble,1927,40.3,385.0,2023-05-01,53,simule_distributions_ademe_2023
35157,E,C,maison,1988,50.8,522.0,2023-05-01,53,simule_distributions_ademe_2023
35091,E,B,appartement,1980,51.7,388.0,2023-05-01,53,simule_distributions_ademe_2023
56280,G,E,appartement,1935,154.7,632.0,2023-05-02,53,simule_distributions_ademe_2023
29003,D,D,maison,1978,39.2,190.0,2023-05-02,53,simule_distributions_ademe_2023
56015,G,D,maison,1922,54.4,699.0,2023-05-02,53,simule_distributions_ademe_2023
29182,B,G,maison,2015,37.3,85.0,2023-05-02,53,simule_distributions_ademe_2023
56199,F,D,maison,1953,92.4,555.0,2023-05-03,53,simule_distributions_ademe_2023
29009,C,G,maison,2000,44.2,286.0,2023-05-03,53,simule_distributions_ademe_2023
22357,F,B,appartement,1942,67.9,699.0,2023-05-03,53,simule_distributions_ademe_2023
29295,D,E,appartement,1993,61.3,317.0,2023-05-03,53,simule_distributions_ademe_2023
29158,D,C,immeuble,1988,41.2,171.0,2023-05-04,53,simule_distributions_ademe_2023
35319,E,G,appartement,1987,52.3,419.0,2023-05-04,53,simule_distributions_ademe_2023
22387,F,F,appartement,1929,92.5,339.0,2023-05-04,53,simule_distributions_ademe_2023
29044,A,G,appartement,2004,72.2,148.0,2023-05-04,53,simule_distributions_ademe_2023
29021,G,G,maison,1944,151.5,352.0,2023-05-05,53,simule_distributions_ademe_2023
56291,C,D,appartement,1998,55.6,308.0,2023-05-05,53,simule_distributions_ademe_2023
29335,C,A,appartement,1999,110.7,183.0,2023-05-05,53,simule_distributions_ademe_2023
22103,C,F,maison,2009,80.6,324.0,2023-05-05,53,simule_distributions_ademe_2023
29068,D,B,appartement,1979,87.3,269.0,2023-05-06,53,simule_distributions_ademe_2023
29320,D,A,appartement,1976,190.9,249.0,2023-05-06,53,simule_distributions_ademe_2023
56256,D,E,appartement,1969,84.4,264.0,2023-05-06,53,simule_distributions_ademe_2023
29379,F,B,immeuble,1964,60.3,573.0,2023-05-06,53,simule_distributions_ademe_2023
22345,F,E,maison,1950,94.3,496.0,2023-05-07,53,simule_distributions_ademe_2023
56145,D,E,appartement,1990,51.8,310.0,2023-05-07,53,simule_distributions_ademe_2023
29395,G,A,appartement,1930,54.7,514.0,2023-05-07,53,simule_distributions_ademe_2023
22338,F,G,appartement,1928,35.1,358.0,2023-05-07,53,simule_distributions_ademe_2023
29097,G,G,appartement,1954,56.8,640.0,2023-05-08,53,simule_distributions_ademe_2023
29346,D,F,maison,1992,44.1,278.0,2023-05-08,53,simule_distributions_ademe_2023
29087,F,D,maison,1953,60.3,337.0,2023-05-08,53,simule_distributions_ademe_2023
29394,B,D,maison,2014,64.8,52.0,2023-05-08,53,simule_distributions_ademe_2023
29027,G,A,maison,1945,55.8,593.0,2023-05-09,53,simule_distributions_ademe_2023
35183,B,E,maison,2014,43.6,82.0,2023-05-09,53,simule_distributions_ademe_2023
29032,F,C,maison,1974,31.2,632.0,2023-05-09,53,simule_distributions_ademe_2023
56094,D,B,maison,1971,90.0,210.0,2023-05-10,53,simule_distributions_ademe_2023
35310,D,B,maison,1990,52.9,155.0,2023-05-10,53,simule_distributions_ademe_2023
29130,D,E,appartement,1965,86.9,187.0,2023-05-10,53,simule_distributions_ademe_2023
22020,F,D,appartement,1955,99.8,672.0,2023-05-10,53,simule_distributions_ademe_2023
56303,C,D,maison,2016,96.6,282.0,2023-05-11,53,simule_distributions_ademe_2023
35155,D,F,immeuble,1990,72.8,227.0,2023-05-11,53,simule_distributions_ademe_2023
56117,D,G,appartement,1978,89.4,322.0,2023-05-11,53,simule_distributions_ademe_2023
35215,D,C,maison,1978,91.5,157.0,2023-05-11,53,simule_distributions_ademe_2023
35142,E,E,maison,1973,46.1,637.0,2023-05-12,53,simule_distributions_ademe_2023
35263,F,D,appartement,1970,71.5,654.0,2023-05-12,53,simule_distributions_ademe_2023
29185,F,F,appartement,1972,49.0,352.0,2023-05-12,53,simule_distributions_ademe_2023
56269,E,G,appartement,1992,116.3,565.0,2023-05-12,53,simule_distributions_ademe_2023
56016,D,D,appartement,1970,96.8,166.0,2023-05-13,53,simule_distributions_ademe_2023
35230,D,E,appartement,1966,66.6,322.0,2023-05-13,53,simule_distributions_ademe_2023
56193,F,D,maison,1967,72.1,615.0,2023-05-13,53,simule_distributions_ademe_2023
29112,G,C,appartement,1943,58.0,684.0,2023-05-13,53,simule_distributions_ademe_2023
35361,D,D,appartement,1978,59.2,287.0,2023-05-14,53,simule_distributions_ademe_2023
35372,F,G,appartement,1967,29.9,533.0,2023-05-14,53,simule_distributions_ademe_2023
56220,D,F,appartement,1978,60.6,296.0,2023-05-14,53,simule_distributions_ademe_2023
35085,C,F,maison,1995,35.1,278.0,2023-05-14,53,simule_distributions_ademe_2023
56109,D,E,appartement,1991,47.0,295.0,2023-05-15,53,simule_distributions_ademe_2023
35094,D,E,maison,1980,74.0,290.0,2023-05-15,53,simule_distributions_ademe_2023
29278,F,G,appartement,1932,115.6,447.0,2023-05-15,53,simule_distributions_ademe_2023
29275,C,C,maison,2014,54.3,267.0,2023-05-15,53,simule_distributions_ademe_2023
22016,E,F,appartement,1983,121.5,377.0,2023-05-16,53,simule_distributions_ademe_2023
22182,D,G,maison,1965,78.4,318.0,2023-05-16,53,simule_distributions_ademe_2023
22272,C,G,maison,2017,109.6,212.0,2023-05-16,53,simule_distributions_ademe_2023
29142,E,F,maison,1965,58.0,351.0,2023-05-16,53,simule_distributions_ademe_2023
29259,C,F,appartement,2008,68.3,304.0,2023-05-17,53,simule_distributions_ademe_2023
35270,D,E,maison,1976,26.4,201.0,2023-05-17,53,simule_distributions_ademe_2023
22076,A,F,maison,2001,160.6,115.0,2023-05-17,53,simule_distributions_ademe_2023
56116,F,E,appartement,1934,99.0,430.0,2023-05-17,53,simule_distributions_ademe_2023
56071,F,E,appartement,1950,141.7,433.0,2023-05-18,53,simule_distributions_ademe_2023
56063,E,D,maison,1977,29.6,542.0,2023-05-18,53,simule_distributions_ademe_2023
22313,E,E,appartement,1993,120.6,570.0,2023-05-18,53,simule_distributions_ademe_2023
29309,G,E,appartement,1954,77.2,501.0,2023-05-18,53,simule_distributions_ademe_2023
22262,E,F,appartement,1972,86.7,636.0,2023-05-19,53,simule_distributions_ademe_2023
56159,F,C,appartement,1969,59.7,333.0,2023-05-19,53,simule_distributions_ademe_2023
35007,F,B,appartement,1959,58.0,421.0,2023-05-19,53,simule_distributions_ademe_2023
22188,C,C,immeuble,2008,83.1,224.0,2023-05-19,53,simule_distributions_ademe_2023
22001,E,D,maison,1971,66.3,498.0,2023-05-20,53,simule_distributions_ademe_2023
22205,D,G,appartement,1971,89.2,240.0,2023-05-20,53,simule_distributions_ademe_2023
35088,E,D,maison,1988,126.7,617.0,2023-05-20,53,simule_distributions_ademe_2023
56314,D,E,maison,1966,35.3,172.0,2023-05-21,53,simule_distributions_ademe_2023
22269,F,F,appartement,1970,64.1,476.0,2023-05-21,53,simule_distributions_ademe_2023
35393,G,F,appartement,1965,32.2,439.0,2023-05-21,53,simule_distributions_ademe_2023
56031,D,D,maison,1983,39.5,323.0,2023-05-21,53,simule_distributions_ademe_2023
35287,E,E,appartement,1973,50.6,505.0,2023-05-22,53,simule_distributions_ademe_2023
22116,G,E,maison,1952,75.3,531.0,2023-05-22,53,simule_distributions_ademe_2023
22395,D,D,maison,1974,35.0,216.0,2023-05-22,53,simule_distributions_ademe_2023
22241,D,F,maison,1991,42.8,254.0,2023-05-22,53,simule_distributions_ademe_2023
35331,D,F,maison,1979,38.0,159.0,2023-05-23,53,simule_distributions_ademe_2023
35307,E,G,maison,1986,78.8,394.0,2023-05-23,53,simule_distributions_ademe_2023
22339,F,C,appartement,1926,113.7,460.0,2023-05-23,53,simule_distributions_ademe_2023
22130,D,G,maison,1978,99.4,249.0,2023-05-23,53,simule_distributions_ademe_2023
29383,A,F,maison,1985,53.5,79.0,2023-05-24,53,simule_distributions_ademe_2023
35270,F,F,maison,1928,54.6,586.0,2023-05-24,53,simule_distributions_ademe_2023
29272,C,E,maison,2013,42.3,264.0,2023-05-24,53,simule_distributions_ademe_2023
56090,A,F,maison,1990,81.2,148.0,2023-05-24,53,simule_distributions_ademe_2023
22010,C,E,maison,2018,74.8,283.0,2023-05-25,53,simule_distributions_ademe_2023
22028,C,C,appartement,1994,29.9,165.0,2023-05-25,53,simule_distributions_ademe_2023
29020,E,A,appartement,1965,72.0,521.0,2023-05-25,53,simule_distributions_ademe_2023
22102,D,F,appartement,1976,177.2,316.0,2023-05-25,53,simule_distributions_ademe_2023
29135,A,G,appartement,1992,49.0,93.0,2023-05-26,53,simule_distributions_ademe_2023
35025,D,D,maison,1992,59.9,285.0,2023-05-26,53,simule_distributions_ademe_2023
56388,D,F,appartement,1978,106.5,259.0,2023-05-26,53,simule_distributions_ademe_2023
29220,D,F,maison,1985,54.5,292.0,2023-05-26,53,simule_distributions_ademe_2023
56214,F,E,appartement,1958,80.3,678.0,2023-05-27,53,simule_distributions_ademe_2023
56190,C,E,maison,1987,110.6,183.0,2023-05-27,53,simule_distributions_ademe_2023
35258,C,G,appartement,2011,125.8,232.0,2023-05-27,53,simule_distributions_ademe_2023
29186,E,B,maison,1969,69.8,355.0,2023-05-27,53,simule_distributions_ademe_2023
29365,B,E,maison,1994,45.2,135.0,2023-05-28,53,simule_distributions_ademe_2023
22057,E,G,appartement,1993,63.3,485.0,2023-05-28,53,simule_distributions_ademe_2023
56264,E,F,maison,1968,68.0,401.0,2023-05-28,53,simule_distributions_ademe_2023
56371,G,E,maison,1940,25.6,391.0,2023-05-28,53,simule_distributions_ademe_2023
56161,F,F,maison,1941,96.7,393.0,2023-05-29,53,simule_distributions_ademe_2023
56319,E,E,appartement,1979,49.4,445.0,2023-05-29,53,simule_distributions_ademe_2023
35067,D,G,appartement,1975,169.4,312.0,2023-05-29,53,simule_distributions_ademe_2023
29197,G,C,maison,1926,133.0,345.0,2023-05-29,53,simule_distributions_ademe_2023
22385,D,G,maison,1973,115.1,269.0,2023-05-30,53,simule_distributions_ademe_2023
29129,D,E,maison,1979,51.0,315.0,2023-05-30,53,simule_distributions_ademe_2023
35190,D,F,maison,1988,79.9,238.0,2023-05-30,53,simule_distributions_ademe_2023
35026,F,F,maison,1951,75.7,438.0,2023-05-30,53,simule_distributions_ademe_2023
29279,E,G,appartement,1971,46.0,372.0,2023-05-31,53,simule_distributions_ademe_2023
29188,F,E,maison,1926,27.8,445.0,2023-05-31,53,simule_distributions_ademe_2023
35053,D,D,appartement,1986,71.4,190.0,2023-05-31,53,simule_distributions_ademe_2023
29348,D,D,appartement,1970,51.4,233.0,2023-06-01,53,simule_distributions_ademe_2023
29256,C,E,maison,2009,50.4,312.0,2023-06-01,53,simule_distributions_ademe_2023
29388,B,F,maison,2010,47.5,140.0,2023-06-01,53,simule_distributions_ademe_2023
56212,D,F,maison,1970,143.2,326.0,2023-06-01,53,simule_distributions_ademe_2023
29100,E,A,maison,1978,51.2,373.0,2023-06-02,53,simule_distributions_ademe_2023
56238,D,E,appartement,1990,50.1,167.0,2023-06-02,53,simule_distributions_ademe_2023
56186,E,E,appartement,1972,32.7,388.0,2023-06-02,53,simule_distributions_ademe_2023
35338,F,F,maison,1929,160.6,501.0,2023-06-02,53,simule_distributions_ademe_2023
35230,E,D,appartement,1986,58.3,368.0,2023-06-03,53,simule_distributions_ademe_2023
29008,E,D,appartement,1966,89.9,592.0,2023-06-03,53,simule_distributions_ademe_2023
56231,D,F,appartement,1992,56.1,277.0,2023-06-03,53,simule_distributions_ademe_2023
35313,G,C,maison,1924,39.4,696.0,2023-06-03,53,simule_distributions_ademe_2023
29282,A,B,maison,1997,136.9,137.0,2023-06-04,53,simule_distributions_ademe_2023
29377,D,C,maison,1977,85.7,204.0,2023-06-04,53,simule_distributions_ademe_2023
35137,C,D,maison,2003,116.7,317.0,2023-06-04,53,simule_distributions_ademe_2023
35076,B,D,appartement,1993,98.4,137.0,2023-06-04,53,simule_distributions_ademe_2023
35023,B,E,appartement,2001,107.8,114.0,2023-06-05,53,simule_distributions_ademe_2023
29261,C,D,appartement,2011,89.9,246.0,2023-06-05,53,simule_distributions_ademe_2023
29039,E,E,maison,1984,68.5,422.0,2023-06-05,53,simule_distributions_ademe_2023
56019,D,E,appartement,1978,159.6,172.0,2023-06-05,53,simule_distributions_ademe_2023
56208,E,E,maison,1993,122.6,461.0,2023-06-06,53,simule_distributions_ademe_2023
35201,D,C,maison,1970,52.1,208.0,2023-06-06,53,simule_distributions_ademe_2023
22368,D,E,appartement,1989,85.8,221.0,2023-06-06,53,simule_distributions_ademe_2023
29381,A,D,maison,1989,38.3,132.0,2023-06-06,53,simule_distributions_ademe_2023
56312,D,E,maison,1994,82.3,231.0,2023-06-07,53,simule_distributions_ademe_2023
35106,F,D,maison,1969,49.7,567.0,2023-06-07,53,simule_distributions_ademe_2023
56196,C,D,maison,1988,168.7,194.0,2023-06-07,53,simule_distributions_ademe_2023
56181,D,F,appartement,1967,44.9,184.0,2023-06-07,53,simule_distributions_ademe_2023
35170,D,E,maison,1989,97.2,260.0,2023-06-08,53,simule_distributions_ademe_2023
35060,F,D,maison,1932,217.6,617.0,2023-06-08,53,simule_distributions_ademe_2023
56206,C,B,appartement,2014,110.6,234.0,2023-06-08,53,simule_distributions_ademe_2023
29100,E,B,maison,1971,54.8,652.0,2023-06-08,53,simule_distributions_ademe_2023
29138,E,D,maison,1974,98.4,436.0,2023-06-09,53,simule_distributions_ademe_2023
22061,D,F,appartement,1971,49.3,319.0,2023-06-09,53,simule_distributions_ademe_2023
22094,E,C,appartement,1975,143.2,564.0,2023-06-09,53,simule_distributions_ademe_2023
35228,F,C,maison,1926,104.2,662.0,2023-06-09,53,simule_distributions_ademe_2023
56293,F,D,maison,1967,173.6,552.0,2023-06-10,53,simule_distributions_ademe_2023
35354,F,F,appartement,1961,101.7,543.0,2023-06-10,53,simule_distributions_ademe_2023
22074,B,D,appartement,1987,66.9,114.0,2023-06-10,53,simule_distributions_ademe_2023
56328,G,E,maison,1941,88.2,648.0,2023-06-10,53,simule_distributions_ademe_2023
22381,F,E,maison,1972,121.5,464.0,2023-06-11,53,simule_distributions_ademe_2023
22060,F,B,maison,1928,145.6,496.0,2023-06-11,53,simule_distributions_ademe_2023
56037,C,D,appartement,1998,66.8,228.0,2023-06-11,53,simule_distributions_ademe_2023
