code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
02134,E,B,maison,1969,43.6,621.0,2023-04-03,32,simule_distributions_ademe_2023
60112,F,F,appartement,1948,60.0,447.0,2023-04-04,32,simule_distributions_ademe_2023
80075,D,E,appartement,1992,59.4,291.0,2023-04-04,32,simule_distributions_ademe_2023
62310,D,E,appartement,1994,104.8,158.0,2023-04-04,32,simule_distributions_ademe_2023
59364,E,F,maison,1993,39.0,498.0,2023-04-04,32,simule_distributions_ademe_2023
62093,E,D,maison,1981,69.1,571.0,2023-04-05,32,simule_distributions_ademe_2023
60088,F,F,immeuble,1941,88.6,445.0,2023-04-05,32,simule_distributions_ademe_2023
59019,F,B,maison,1964,39.2,340.0,2023-04-05,32,simule_distributions_ademe_2023
02356,D,E,maison,1981,88.6,197.0,2023-04-05,32,simule_distributions_ademe_2023
62236,C,D,maison,2008,111.2,209.0,2023-04-06,32,simule_distributions_ademe_2023
59194,C,D,maison,1997,103.3,156.0,2023-04-06,32,simule_distributions_ademe_2023
80051,B,D,appartement,1993,43.2,109.0,2023-04-06,32,simule_distributions_ademe_2023
62331,D,D,maison,1973,139.5,225.0,2023-04-07,32,simule_distributions_ademe_2023
62321,G,D,appartement,1970,75.3,614.0,2023-04-07,32,simule_distributions_ademe_2023
60117,B,D,appartement,2015,167.0,101.0,2023-04-07,32,simule_distributions_ademe_2023
60217,D,F,maison,1987,97.7,157.0,2023-04-07,32,simule_distributions_ademe_2023
60022,C,E,immeuble,2017,98.6,242.0,2023-04-08,32,simule_distributions_ademe_2023
62381,C,E,maison,2014,61.0,163.0,2023-04-08,32,simule_distributions_ademe_2023
60123,D,D,maison,1985,74.2,169.0,2023-04-08,32,simule_distributions_ademe_2023
80079,F,E,maison,1936,34.5,620.0,2023-04-08,32,simule_distributions_ademe_2023
02341,F,D,maison,1942,47.6,604.0,2023-04-09,32,simule_distributions_ademe_2023
02345,D,C,appartement,1989,53.5,329.0,2023-04-09,32,simule_distributions_ademe_2023
62034,G,G,maison,1950,110.9,638.0,2023-04-09,32,simule_distributions_ademe_2023
80145,D,E,maison,1984,60.1,300.0,2023-04-09,32,simule_distributions_ademe_2023
62104,E,C,appartement,1982,54.0,601.0,2023-04-10,32,simule_distributions_ademe_2023
80099,G,F,appartement,1964,58.3,450.0,2023-04-10,32,simule_distributions_ademe_2023
59296,F,F,immeuble,1930,69.4,636.0,2023-04-10,32,simule_distributions_ademe_2023
80203,E,C,appartement,1980,40.6,696.0,2023-04-10,32,simule_distributions_ademe_2023
60169,F,C,maison,1964,92.7,419.0,2023-04-11,32,simule_distributions_ademe_2023
80238,G,G,appartement,1971,142.7,378.0,2023-04-11,32,simule_distributions_ademe_2023
02042,G,B,maison,1943,72.3,424.0,2023-04-11,32,simule_distributions_ademe_2023
62258,D,E,appartement,1986,121.0,193.0,2023-04-11,32,simule_distributions_ademe_2023
60001,D,F,appartement,1993,113.6,279.0,2023-04-12,32,simule_distributions_ademe_2023
62283,G,D,appartement,1936,60.4,522.0,2023-04-12,32,simule_distributions_ademe_2023
59097,D,C,appartement,1967,62.5,173.0,2023-04-12,32,simule_distributions_ademe_2023
02164,E,G,appartement,1986,56.2,488.0,2023-04-12,32,simule_distributions_ademe_2023
80366,E,G,appartement,1979,56.8,690.0,2023-04-13,32,simule_distributions_ademe_2023
80366,C,F,appartement,2000,101.0,278.0,2023-04-13,32,simule_distributions_ademe_2023
60142,F,A,appartement,1957,146.9,683.0,2023-04-13,32,simule_distributions_ademe_2023
80308,D,G,appartement,1986,53.1,242.0,2023-04-13,32,simule_distributions_ademe_2023
80231,G,E,maison,1950,58.9,497.0,2023-04-14,32,simule_distributions_ademe_2023
80320,E,F,appartement,1987,45.1,683.0,2023-04-14,32,simule_distributions_ademe_2023
02097,F,D,maison,1974,23.0,388.0,2023-04-14,32,simule_distributions_ademe_2023
62238,D,C,maison,1976,82.2,254.0,2023-04-14,32,simule_distributions_ademe_2023
80241,G,E,maison,1974,77.8,611.0,2023-04-15,32,simule_distributions_ademe_2023
62135,F,A,appartement,1944,48.8,464.0,2023-04-15,32,simule_distributions_ademe_2023
02040,E,G,maison,1990,66.3,553.0,2023-04-15,32,simule_distributions_ademe_2023
62307,F,C,maison,1941,43.2,512.0,2023-04-15,32,simule_distributions_ademe_2023
02063,E,G,maison,1985,46.7,486.0,2023-04-16,32,simule_distributions_ademe_2023
60197,F,F,appartement,1951,52.1,692.0,2023-04-16,32,simule_distributions_ademe_2023
80304,C,E,maison,1991,109.4,200.0,2023-04-16,32,simule_distributions_ademe_2023
62012,D,C,maison,1973,56.0,267.0,2023-04-16,32,simule_distributions_ademe_2023
60084,F,G,maison,1920,160.7,610.0,2023-04-17,32,simule_distributions_ademe_2023
02225,F,D,maison,1969,77.8,650.0,2023-04-17,32,simule_distributions_ademe_2023
80198,G,B,maison,1934,76.6,356.0,2023-04-17,32,simule_distributions_ademe_2023
02278,E,F,maison,1971,25.0,535.0,2023-04-18,32,simule_distributions_ademe_2023
62310,A,D,appartement,1997,45.7,92.0,2023-04-18,32,simule_distributions_ademe_2023
80093,F,F,maison,1924,140.0,531.0,2023-04-18,32,simule_distributions_ademe_2023
59247,D,G,appartement,1990,101.0,212.0,2023-04-18,32,simule_distributions_ademe_2023
80146,C,F,maison,1994,106.7,220.0,2023-04-19,32,simule_distributions_ademe_2023
80249,F,F,appartement,1931,58.7,666.0,2023-04-19,32,simule_distributions_ademe_2023
59234,D,D,appartement,1977,83.6,230.0,2023-04-19,32,simule_distributions_ademe_2023
62171,D,E,appartement,1977,56.6,178.0,2023-04-19,32,simule_distributions_ademe_2023
60259,C,D,maison,2011,136.7,213.0,2023-04-20,32,simule_distributions_ademe_2023
62104,D,D,appartement,1974,28.2,281.0,2023-04-20,32,simule_distributions_ademe_2023
80157,E,F,appartement,1986,48.5,536.0,2023-04-20,32,simule_distributions_ademe_2023
60320,D,G,appartement,1989,82.5,204.0,2023-04-20,32,simule_distributions_ademe_2023
59188,E,G,maison,1979,40.7,376.0,2023-04-21,32,simule_distributions_ademe_2023
59305,C,F,appartement,1989,88.7,160.0,2023-04-21,32,simule_distributions_ademe_2023
62087,D,F,appartement,1967,81.7,224.0,2023-04-21,32,simule_distributions_ademe_2023
02399,F,D,maison,1950,37.3,586.0,2023-04-21,32,simule_distributions_ademe_2023
62002,E,C,maison,1988,105.4,540.0,2023-04-22,32,simule_distributions_ademe_2023
59058,C,D,appartement,1985,29.4,157.0,2023-04-22,32,simule_distributions_ademe_2023
80097,C,G,maison,2018,37.6,219.0,2023-04-22,32,simule_distributions_ademe_2023
59201,E,F,appartement,1980,43.7,670.0,2023-04-22,32,simule_distributions_ademe_2023
80018,D,D,maison,1968,50.3,291.0,2023-04-23,32,simule_distributions_ademe_2023
62088,D,F,appartement,1988,107.0,275.0,2023-04-23,32,simule_distributions_ademe_2023
80349,D,D,maison,1977,71.9,270.0,2023-04-23,32,simule_distributions_ademe_2023
02063,G,D,maison,1942,52.9,510.0,2023-04-23,32,simule_distributions_ademe_2023
59154,G,E,appartement,1974,60.3,407.0,2023-04-24,32,simule_distributions_ademe_2023
60221,D,E,appartement,1980,39.3,292.0,2023-04-24,32,simule_distributions_ademe_2023
62076,E,D,appartement,1982,68.4,384.0,2023-04-24,32,simule_distributions_ademe_2023
59294,E,E,maison,1969,129.6,526.0,2023-04-24,32,simule_distributions_ademe_2023
62299,D,E,appartement,1987,31.3,319.0,2023-04-25,32,simule_distributions_ademe_2023
59079,D,F,maison,1985,78.1,279.0,2023-04-25,32,simule_distributions_ademe_2023
02384,E,E,immeuble,1986,81.9,420.0,2023-04-25,32,simule_distributions_ademe_2023
62396,D,D,maison,1983,100.1,325.0,2023-04-25,32,simule_distributions_ademe_2023
02216,D,F,appartement,1970,128.3,264.0,2023-04-26,32,simule_distributions_ademe_2023
62205,D,E,appartement,1980,74.5,306.0,2023-04-26,32,simule_distributions_ademe_2023
59291,C,C,appartement,2012,42.6,239.0,2023-04-26,32,simule_distributions_ademe_2023
80397,G,E,maison,1929,39.1,574.0,2023-04-26,32,simule_distributions_ademe_2023
02141,D,D,appartement,1992,80.1,328.0,2023-04-27,32,simule_distributions_ademe_2023
60175,C,E,appartement,1997,65.8,248.0,2023-04-27,32,simule_distributions_ademe_2023
60374,B,G,appartement,2002,45.9,97.0,2023-04-27,32,simule_distributions_ademe_2023
80254,D,C,appartement,1983,102.7,298.0,2023-04-27,32,simule_distributions_ademe_2023
80376,B,E,maison,2019,62.7,144.0,2023-04-28,32,simule_distributions_ademe_2023
02079,C,E,maison,1987,86.6,237.0,2023-04-28,32,simule_distributions_ademe_2023
80099,G,F,immeuble,1935,47.7,589.0,2023-04-28,32,simule_distributions_ademe_2023
59069,E,E,maison,1981,34.3,695.0,2023-04-29,32,simule_distributions_ademe_2023
62298,F,E,appartement,1921,23.2,525.0,2023-04-29,32,simule_distributions_ademe_2023
80189,G,G,maison,1926,277.5,417.0,2023-04-29,32,simule_distributions_ademe_2023
59265,C,D,appartement,1991,41.8,230.0,2023-04-29,32,simule_distributions_ademe_2023
62153,G,G,maison,1963,101.0,398.0,2023-04-30,32,simule_distributions_ademe_2023
59340,D,E,appartement,1994,38.0,264.0,2023-04-30,32,simule_distributions_ademe_2023
80202,A,G,maison,1992,69.5,143.0,2023-04-30,32,simule_distributions_ademe_2023
62216,C,E,appartement,1998,32.4,324.0,2023-04-30,32,simule_distributions_ademe_2023
62291,B,E,maison,1999,118.9,121.0,2023-05-01,32,simule_distributions_ademe_2023
80379,C,D,maison,1988,71.3,271.0,2023-05-01,32,simule_distributions_ademe_2023
62068,E,E,appartement,1985,50.0,332.0,2023-05-01,32,simule_distributions_ademe_2023
80074,D,B,appartement,1994,89.5,218.0,2023-05-01,32,simule_distributions_ademe_2023
60208,F,G,appartement,1954,68.4,524.0,2023-05-02,32,simule_distributions_ademe_2023
59371,D,E,appartement,1966,30.9,257.0,2023-05-02,32,simule_distributions_ademe_2023
62350,E,D,maison,1991,63.6,334.0,2023-05-02,32,simule_distributions_ademe_2023
80136,F,D,maison,1947,73.0,412.0,2023-05-02,32,simule_distributions_ademe_2023
80223,D,F,maison,1971,63.5,301.0,2023-05-03,32,simule_distributions_ademe_2023
80304,G,D,appartement,1941,96.7,459.0,2023-05-03,32,simule_distributions_ademe_2023
02296,D,F,appartement,1973,27.6,309.0,2023-05-03,32,simule_distributions_ademe_2023
62182,E,F,maison,1967,125.7,678.0,2023-05-03,32,simule_distributions_ademe_2023
60360,F,D,maison,1940,51.1,588.0,2023-05-04,32,simule_distributions_ademe_2023
02184,G,B,immeuble,1961,45.7,595.0,2023-05-04,32,simule_distributions_ademe_2023
60219,D,F,appartement,1975,53.6,282.0,2023-05-04,32,simule_distributions_ademe_2023
62112,D,B,appartement,1980,57.1,311.0,2023-05-04,32,simule_distributions_ademe_2023
59320,D,C,appartement,1980,54.9,184.0,2023-05-05,32,simule_distributions_ademe_2023
60318,C,G,maison,2004,114.7,298.0,2023-05-05,32,simule_distributions_ademe_2023
80321,F,E,appartement,1939,190.2,606.0,2023-05-05,32,simule_distributions_ademe_2023
59120,C,E,maison,1993,38.9,297.0,2023-05-05,32,simule_distributions_ademe_2023
60071,D,D,appartement,1969,52.6,255.0,2023-05-06,32,simule_distributions_ademe_2023
02338,G,G,appartement,1945,35.0,649.0,2023-05-06,32,simule_distributions_ademe_2023
60024,D,E,maison,1983,113.3,284.0,2023-05-06,32,simule_distributions_ademe_2023
02371,F,D,maison,1950,94.7,355.0,2023-05-06,32,simule_distributions_ademe_2023
80053,B,G,maison,1992,51.1,54.0,2023-05-07,32,simule_distributions_ademe_2023
80251,D,C,appartement,1987,54.4,241.0,2023-05-07,32,simule_distributions_ademe_2023
02324,C,E,maison,2000,38.8,151.0,2023-05-07,32,simule_distributions_ademe_2023
60297,G,D,maison,1956,59.2,632.0,2023-05-07,32,simule_distributions_ademe_2023
02131,B,C,appartement,2010,101.0,67.0,2023-05-08,32,simule_distributions_ademe_2023
02206,D,F,maison,1990,30.1,231.0,2023-05-08,32,simule_distributions_ademe_2023
02339,C,E,appartement,2019,72.2,230.0,2023-05-08,32,simule_distributions_ademe_2023
59046,D,F,appartement,1983,21.6,320.0,2023-05-08,32,simule_distributions_ademe_2023
80087,A,F,immeuble,1987,58.7,56.0,2023-05-09,32,simule_distributions_ademe_2023
62059,G,E,appartement,1959,33.4,613.0,2023-05-09,32,simule_distributions_ademe_2023
62076,C,F,appartement,2000,68.1,285.0,2023-05-09,32,simule_distributions_ademe_2023
02118,G,C,maison,1921,99.8,468.0,2023-05-10,32,simule_distributions_ademe_2023
02391,B,D,appartement,2000,160.7,110.0,2023-05-10,32,simule_distributions_ademe_2023
59062,F,E,appartement,1974,109.9,653.0,2023-05-10,32,simule_distributions_ademe_2023
60134,G,E,maison,1962,55.0,600.0,2023-05-10,32,simule_distributions_ademe_2023
60115,F,E,maison,1967,95.0,354.0,2023-05-11,32,simule_distributions_ademe_2023
02329,E,D,maison,1983,109.2,584.0,2023-05-11,32,simule_distributions_ademe_2023
62124,G,B,appartement,1952,83.4,503.0,2023-05-11,32,simule_distributions_ademe_2023
60344,G,E,maison,1941,76.8,531.0,2023-05-11,32,simule_distributions_ademe_2023
60361,F,C,appartement,1944,59.4,677.0,2023-05-12,32,simule_distributions_ademe_2023
60096,D,E,appartement,1967,37.7,297.0,2023-05-12,32,simule_distributions_ademe_2023
02305,C,A,appartement,1986,53.2,280.0,2023-05-12,32,simule_distributions_ademe_2023
02349,D,F,appartement,1980,38.9,232.0,2023-05-12,32,simule_distributions_ademe_2023
59052,D,E,maison,1984,28.8,154.0,2023-05-13,32,simule_distributions_ademe_2023
62295,C,F,maison,1987,103.2,305.0,2023-05-13,32,simule_distributions_ademe_2023
62229,F,E,appartement,1928,52.3,399.0,2023-05-13,32,simule_distributions_ademe_2023
60384,D,G,appartement,1981,130.6,169.0,2023-05-13,32,simule_distributions_ademe_2023
80272,D,E,maison,1982,69.2,301.0,2023-05-14,32,simule_distributions_ademe_2023
80300,D,C,maison,1994,128.8,172.0,2023-05-14,32,simule_distributions_ademe_2023
59018,F,E,maison,1961,24.9,480.0,2023-05-14,32,simule_distributions_ademe_2023
60050,E,F,appartement,1967,51.8,386.0,2023-05-14,32,simule_distributions_ademe_2023
59025,E,F,immeuble,1994,67.8,460.0,2023-05-15,32,simule_distributions_ademe_2023
80344,E,C,maison,1987,48.3,424.0,2023-05-15,32,simule_distributions_ademe_2023
02395,E,F,appartement,1992,70.2,572.0,2023-05-15,32,simule_distributions_ademe_2023
59297,D,B,maison,1985,63.6,180.0,2023-05-15,32,simule_distributions_ademe_2023
62340,G,F,maison,1944,34.7,659.0,2023-05-16,32,simule_distributions_ademe_2023
62246,D,D,appartement,1968,86.0,185.0,2023-05-16,32,simule_distributions_ademe_2023
62178,C,C,maison,1998,34.7,253.0,2023-05-16,32,simule_distributions_ademe_2023
02247,E,D,appartement,1972,108.6,684.0,2023-05-16,32,simule_distributions_ademe_2023
62051,D,E,maison,1979,54.7,183.0,2023-05-17,32,simule_distributions_ademe_2023
62375,G,F,appartement,1930,34.4,391.0,2023-05-17,32,simule_distributions_ademe_2023
60091,F,F,maison,1947,133.2,681.0,2023-05-17,32,simule_distributions_ademe_2023
60019,E,F,appartement,1993,38.6,454.0,2023-05-17,32,simule_distributions_ademe_2023
59212,F,D,maison,1942,55.7,693.0,2023-05-18,32,simule_distributions_ademe_2023
62097,C,C,immeuble,2006,26.8,157.0,2023-05-18,32,simule_distributions_ademe_2023
80065,C,F,maison,2009,70.3,261.0,2023-05-18,32,simule_distributions_ademe_2023
02184,D,D,appartement,1982,98.4,165.0,2023-05-18,32,simule_distributions_ademe_2023
59097,D,F,appartement,1980,115.8,224.0,2023-05-19,32,simule_distributions_ademe_2023
62176,G,D,maison,1927,224.7,439.0,2023-05-19,32,simule_distributions_ademe_2023
60064,G,B,maison,1962,67.0,347.0,2023-05-19,32,simule_distributions_ademe_2023
02235,C,C,maison,1990,91.4,308.0,2023-05-19,32,simule_distributions_ademe_2023
02025,D,F,appartement,1969,156.9,273.0,2023-05-20,32,simule_distributions_ademe_2023
80201,F,A,maison,1955,79.2,377.0,2023-05-20,32,simule_distributions_ademe_2023
60142,C,E,maison,1994,53.5,285.0,2023-05-20,32,simule_distributions_ademe_2023
62072,F,F,appartement,1926,66.1,679.0,2023-05-21,32,simule_distributions_ademe_2023
60364,C,F,appartement,2014,102.4,304.0,2023-05-21,32,simule_distributions_ademe_2023
62309,F,G,appartement,1971,55.1,385.0,2023-05-21,32,simule_distributions_ademe_2023
59233,D,F,maison,1983,109.6,302.0,2023-05-21,32,simule_distributions_ademe_2023
60065,E,A,maison,1971,37.3,340.0,2023-05-22,32,simule_distributions_ademe_2023
59071,E,E,appartement,1979,24.2,449.0,2023-05-22,32,simule_distributions_ademe_2023
62101,G,D,maison,1947,34.2,598.0,2023-05-22,32,simule_distributions_ademe_2023
60098,E,D,maison,1990,67.6,345.0,2023-05-22,32,simule_distributions_ademe_2023
59008,D,D,appartement,1970,92.9,303.0,2023-05-23,32,simule_distributions_ademe_2023
62070,E,G,maison,1974,107.7,622.0,2023-05-23,32,simule_distributions_ademe_2023
80011,C,C,appartement,1989,42.0,168.0,2023-05-23,32,simule_distributions_ademe_2023
59252,E,D,appartement,1991,45.0,470.0,2023-05-23,32,simule_distributions_ademe_2023
80292,D,E,appartement,1969,50.1,204.0,2023-05-24,32,simule_distributions_ademe_2023
80002,D,D,immeuble,1970,32.7,268.0,2023-05-24,32,simule_distributions_ademe_2023
59029,F,E,maison,1943,145.9,332.0,2023-05-24,32,simule_distributions_ademe_2023
59090,F,G,appartement,1929,53.1,680.0,2023-05-24,32,simule_distributions_ademe_2023
59085,F,D,maison,1940,153.2,446.0,2023-05-25,32,simule_distributions_ademe_2023
02035,G,E,maison,1924,83.5,615.0,2023-05-25,32,simule_distributions_ademe_2023
80252,C,E,appartement,2009,36.7,295.0,2023-05-25,32,simule_distributions_ademe_2023
60130,D,E,maison,1994,96.5,325.0,2023-05-25,32,simule_distributions_ademe_2023
60362,G,G,appartement,1947,86.0,603.0,2023-05-26,32,simule_distributions_ademe_2023
60366,D,E,maison,1970,34.4,246.0,2023-05-26,32,simule_distributions_ademe_2023
59301,C,F,maison,2018,52.3,236.0,2023-05-26,32,simule_distributions_ademe_2023
60251,F,D,maison,1937,45.2,518.0,2023-05-26,32,simule_distributions_ademe_2023
62384,D,G,appartement,1966,68.6,166.0,2023-05-27,32,simule_distributions_ademe_2023
02372,D,G,maison,1977,93.5,186.0,2023-05-27,32,simule_distributions_ademe_2023
59091,G,G,maison,1942,121.9,576.0,2023-05-27,32,simule_distributions_ademe_2023
60202,F,G,maison,1952,58.4,543.0,2023-05-27,32,simule_distributions_ademe_2023
59254,E,D,maison,1982,86.5,389.0,2023-05-28,32,simule_distributions_ademe_2023
59311,C,C,appartement,2008,125.1,184.0,2023-05-28,32,simule_distributions_ademe_2023
62169,E,E,maison,1981,53.1,534.0,2023-05-28,32,simule_distributions_ademe_2023
59394,C,G,appartement,1989,57.0,194.0,2023-05-28,32,simule_distributions_ademe_2023
60369,E,E,maison,1973,55.8,537.0,2023-05-29,32,simule_distributions_ademe_2023
62140,E,B,appartement,1983,85.4,558.0,2023-05-29,32,simule_distributions_ademe_2023
62061,F,D,appartement,1922,96.7,375.0,2023-05-29,32,simule_distributions_ademe_2023
62062,F,C,maison,1953,56.1,630.0,2023-05-29,32,simule_distributions_ademe_2023
80030,D,F,maison,1986,41.1,208.0,2023-05-30,32,simule_distributions_ademe_2023
59062,F,F,maison,1923,64.3,364.0,2023-05-30,32,simule_distributions_ademe_2023
59127,D,G,appartement,1980,47.3,260.0,2023-05-30,32,simule_distributions_ademe_2023
02088,A,D,immeuble,2019,77.0,63.0,2023-05-30,32,simule_distributions_ademe_2023
62046,B,G,maison,2016,32.9,134.0,2023-05-31,32,simule_distributions_ademe_2023
60048,E,E,appartement,1985,121.4,548.0,2023-05-31,32,simule_distributions_ademe_2023
60254,C,D,appartement,1988,94.7,267.0,2023-05-31,32,simule_distributions_ademe_2023
62009,F,D,appartement,1966,49.8,635.0,2023-06-01,32,simule_distributions_ademe_2023
62050,C,C,maison,2011,48.4,286.0,2023-06-01,32,simule_distributions_ademe_2023
62292,F,G,maison,1934,39.5,427.0,2023-06-01,32,simule_distributions_ademe_2023
02346,D,E,appartement,1985,131.3,222.0,2023-06-01,32,simule_distributions_ademe_2023
02148,D,D,appartement,1988,78.4,285.0,2023-06-02,32,simule_distributions_ademe_2023
62128,C,C,appartement,1988,36.2,289.0,2023-06-02,32,simule_distributions_ademe_2023
60222,C,E,appartement,2003,69.6,256.0,2023-06-02,32,simule_distributions_ademe_2023
60355,E,A,maison,1978,77.0,543.0,2023-06-02,32,simule_distributions_ademe_2023
80314,D,F,maison,1989,178.6,276.0,2023-06-03,32,simule_distributions_ademe_2023
62196,A,E,appartement,1994,19.6,103.0,2023-06-03,32,simule_distributions_ademe_2023
62255,F,G,appartement,1920,19.5,516.0,2023-06-03,32,simule_distributions_ademe_2023
62283,C,D,appartement,2006,33.9,249.0,2023-06-03,32,simule_distributions_ademe_2023
80268,E,E,appartement,1993,72.8,666.0,2023-06-04,32,simule_distributions_ademe_2023
60350,D,G,maison,1986,66.8,155.0,2023-06-04,32,simule_distributions_ademe_2023
60158,F,G,appartement,1968,43.8,418.0,2023-06-04,32,simule_distributions_ademe_2023
02162,F,D,maison,1953,81.6,516.0,2023-06-04,32,simule_distributions_ademe_2023
62313,G,C,maison,1965,89.9,343.0,2023-06-05,32,simule_distributions_ademe_2023
80029,G,G,appartement,1923,92.8,395.0,2023-06-05,32,simule_distributions_ademe_2023
59316,C,D,maison,1986,66.4,242.0,2023-06-05,32,simule_distributions_ademe_2023
59344,D,D,appartement,1971,33.6,155.0,2023-06-05,32,simule_distributions_ademe_2023
62033,E,C,appartement,1993,41.7,576.0,2023-06-06,32,simule_distributions_ademe_2023
02320,C,G,appartement,1996,116.1,244.0,2023-06-06,32,simule_distributions_ademe_2023
60221,B,C,immeuble,2008,92.4,137.0,2023-06-06,32,simule_distributions_ademe_2023
02235,D,E,maison,1970,47.8,312.0,2023-06-06,32,simule_distributions_ademe_2023
59163,E,F,appartement,1980,82.4,452.0,2023-06-07,32,simule_distributions_ademe_2023
62357,G,E,maison,1971,100.1,591.0,2023-06-07,32,simule_distributions_ademe_2023
59372,D,D,maison,1989,91.6,184.0,2023-06-07,32,simule_distributions_ademe_2023
60011,E,F,appartement,1980,77.9,559.0,2023-06-07,32,simule_distributions_ademe_2023
59222,F,D,maison,1962,168.1,392.0,2023-06-08,32,simule_distributions_ademe_2023
02220,F,C,maison,1944,128.3,654.0,2023-06-08,32,simule_distributions_ademe_2023
60087,E,D,appartement,1972,52.5,502.0,2023-06-08,32,simule_distributions_ademe_2023
59217,E,F,maison,1966,44.6,471.0,2023-06-08,32,simule_distributions_ademe_2023
60183,F,F,appartement,1922,45.2,545.0,2023-06-09,32,simule_distributions_ademe_2023
60101,G,C,appartement,1973,56.6,370.0,2023-06-09,32,simule_distributions_ademe_2023
62007,F,F,appartement,1951,171.9,489.0,2023-06-09,32,simule_distributions_ademe_2023
80096,F,G,maison,1925,38.9,388.0,2023-06-09,32,simule_distributions_ademe_2023
59184,B,E,appartement,1987,106.5,85.0,2023-06-10,32,simule_distributions_ademe_2023
59203,F,G,appartement,1960,96.9,565.0,2023-06-10,32,simule_distributions_ademe_2023
62074,E,G,maison,1990,51.9,505.0,2023-06-10,32,simule_distributions_ademe_2023
62232,G,D,maison,1972,61.2,648.0,2023-06-10,32,simule_distributions_ademe_2023
80288,C,B,maison,1995,89.1,297.0,2023-06-11,32,simule_distributions_ademe_2023
02231,E,E,maison,1984,99.7,334.0,2023-06-11,32,simule_distributions_ademe_2023
59352,G,D,appartement,1954,36.1,610.0,2023-06-11,32,simule_distributions_ademe_2023
02357,D,B,appartement,1971,36.2,191.0,2023-06-12,32,simule_distributions_ademe_2023
62254,D,C,appartement,1990,163.3,156.0,2023-06-12,32,simule_distributions_ademe_2023
80035,D,D,appartement,1980,142.7,304.0,2023-06-12,32,simule_distributions_ademe_2023
60198,E,E,maison,1976,70.6,379.0,2023-06-12,32,simule_distributions_ademe_2023
02088,B,E,appartement,2016,86.5,110.0,2023-06-13,32,simule_distributions_ademe_2023
60373,C,F,appartement,2003,106.0,235.0,2023-06-13,32,simule_distributions_ademe_2023
62036,D,E,appartement,1994,106.7,204.0,2023-06-13,32,simule_distributions_ademe_2023
62144,G,E,maison,1973,29.8,354.0,2023-06-13,32,simule_distributions_ademe_2023
59004,E,F,appartement,1979,87.1,384.0,2023-06-14,32,simule_distributions_ademe_2023
59202,D,F,immeuble,1990,97.2,183.0,2023-06-14,32,simule_distributions_ademe_2023
02228,E,D,appartement,1982,103.1,336.0,2023-06-14,32,simule_distributions_ademe_2023
60193,F,D,maison,1970,32.0,353.0,2023-06-14,32,simule_distributions_ademe_2023
60208,G,D,maison,1972,93.4,436.0,2023-06-15,32,simule_distributions_ademe_2023
62320,E,E,appartement,1982,90.6,656.0,2023-06-15,32,simule_distributions_ademe_2023
02221,C,E,appartement,1989,87.6,176.0,2023-06-15,32,simule_distributions_ademe_2023
02256,C,F,appartement,1991,128.4,292.0,2023-06-15,32,simule_distributions_ademe_2023
02020,E,D,maison,1985,75.8,542.0,2023-06-16,32,simule_distributions_ademe_2023
62065,E,D,maison,1985,66.8,407.0,2023-06-16,32,simule_distributions_ademe_2023
80386,D,B,maison,1988,96.3,196.0,2023-06-16,32,simule_distributions_ademe_2023
02082,D,E,maison,1969,47.0,211.0,2023-06-16,32,simule_distributions_ademe_2023
59330,F,D,maison,1973,52.2,525.0,2023-06-17,32,simule_distributions_ademe_2023
62255,G,A,maison,1938,63.3,696.0,2023-06-17,32,simule_distributions_ademe_2023
62253,F,D,appartement,1952,82.2,414.0,2023-06-17,32,simule_distributions_ademe_2023
59079,G,E,appartement,1973,67.5,363.0,2023-06-17,32,simule_distributions_ademe_2023
62038,F,C,maison,1922,139.0,409.0,2023-06-18,32,simule_distributions_ademe_2023
02112,E,C,maison,1974,85.1,511.0,2023-06-18,32,simule_distributions_ademe_2023
59152,E,C,appartement,1975,55.3,674.0,2023-06-18,32,simule_distributions_ademe_2023
59143,F,C,appartement,1964,96.1,655.0,2023-06-18,32,simule_distributions_ademe_2023
59010,E,G,maison,1978,60.3,368.0,2023-06-19,32,simule_distributions_ademe_2023
62147,G,C,appartement,1940,89.1,652.0,2023-06-19,32,simule_distributions_ademe_2023
59297,C,D,maison,2014,75.4,309.0,2023-06-19,32,simule_distributions_ademe_2023
59250,F,F,appartement,1972,48.4,380.0,2023-06-19,32,simule_distributions_ademe_2023
02369,F,C,maison,1942,58.4,494.0,2023-06-20,32,simule_distributions_ademe_2023
80385,D,A,maison,1967,172.4,159.0,2023-06-20,32,simule_distributions_ademe_2023
02399,G,E,maison,1947,75.1,598.0,2023-06-20,32,simule_distributions_ademe_2023
80150,C,E,maison,2015,84.1,162.0,2023-06-20,32,simule_distributions_ademe_2023
02378,G,F,maison,1956,135.6,544.0,2023-06-21,32,simule_distributions_ademe_2023
59325,G,D,appartement,1935,47.9,587.0,2023-06-21,32,simule_distributions_ademe_2023
80063,D,D,appartement,1977,65.0,329.0,2023-06-21,32,simule_distributions_ademe_2023
59146,F,D,maison,1920,52.6,444.0,2023-06-21,32,simule_distributions_ademe_2023
80068,E,E,appartement,1986,119.4,637.0,2023-06-22,32,simule_distributions_ademe_2023
60010,E,F,maison,1977,85.8,537.0,2023-06-22,32,simule_distributions_ademe_2023
